0.270273023411	0.004813	0.270273023411	0.846609712196
0.270505	0.004293	0.270505	0.839454266037
0.270633	0.004293	0.270633	0.838567911068
0.271154	0.004293	0.271154	0.83496689202
0.271158	0.004289	0.271158	0.834896583833
0.272014	0.004349	0.272014	0.82964587355
0.272041	0.004293	0.272041	0.828862498242
0.272338	0.004295	0.272338	0.826847766614
0.274462	0.004293	0.274462	0.812393679498
0.274518	0.004293	0.274518	0.812016440044
0.274742	0.004141	0.274742	0.808883649431
0.275	0.004301	0.275	0.808862559996
0.275222	0.004269	0.275222	0.807032875334
0.275486	0.004293	0.275486	0.805524674555
0.275784	0.004295	0.275784	0.803559032074
0.275826	0.004293	0.275826	0.803258028975
0.27635	0.004293	0.27635	0.799779132945
0.276409	0.004133	0.276409	0.797675984957
0.277856	0.004301	0.277856	0.789969159324
0.278547	0.004236	0.278547	0.784786613619
0.278728	0.004295	0.278728	0.784249543028
0.279054	0.004293	0.279054	0.782128655485
0.27924	0.004295	0.27924	0.780955952045
0.279344	0.004256	0.279344	0.779871465335
0.279473	0.004195	0.279473	0.778392061759
0.28018	0.004263	0.28018	0.774620416809
0.280332	0.004295	0.280332	0.774001345026
0.280334	0.004293	0.280334	0.773967252778
0.280371	0.004295	0.280371	0.773754784033
0.280456	0.004295	0.280456	0.773217851573
0.280559	0.004295	0.280559	0.772568034911
0.281287804843	0.004295	0.281287804843	0.767996141355
0.28146	0.004295	0.28146	0.766922724533
0.281462	0.004293	0.281462	0.76688881593
0.28159	0.004295	0.28159	0.766114089582
0.28264	0.004235	0.28264	0.758995127793
0.282863	0.004331	0.282863	0.75866377115
0.282904	0.004293	0.282904	0.758005945225
0.282996	0.004295	0.282996	0.757467289077
0.283	0.004295	0.283	0.757442954095
0.283001	0.001222	0.283001	0.724375560206
0.28872	0.004269	0.28872	0.724071394661
0.288943	0.004295	0.288943	0.723135969337
0.290836	0.004295	0.290836	0.713066945417
0.291094	0.004292	0.291094	0.711697520894
0.291188	0.004311	0.291188	0.711417323069
0.291511	0.00435	0.291511	0.710180053866
0.291632	0.00432	0.291632	0.709239173775
0.291704	0.004248	0.291704	0.708096342734
0.292552	0.004295	0.292552	0.704338649613
0.296724	0.006021	0.296724	0.703460681925
0.299024	0.005837	0.299024	0.691849199313
0.299536	0.004549	0.299536	0.675895141645
0.300655	0.004295	0.300655	0.668848563956
0.300744	0.004295	0.300744	0.668515559253
0.300783	0.004295	0.300783	0.668370048001
0.302832	0.004256	0.302832	0.660660345974
0.306106	0.00431	0.306106	0.651108712792
0.307988	0.004548	0.307988	0.648739937796
0.315631412117	0.004351	0.315631412117	0.633386250844
0.317678647264	0.004317	0.317678647264	0.631434974204
0.320351	0.004295	0.320351	0.630416529173
0.52169720946	0.004295	0.52169720946	0.511394532175
0.523127	0.004515	0.523127	0.496079571363
0.524304	0.004301	0.524304	0.478739359872
0.524306	0.004294	0.524306	0.47862692382
0.524316	0.004229	0.524316	0.477688819055
0.52444	0.004351	0.52444	0.477684298128
0.52447	0.004302	0.52447	0.476699944148
0.524476	0.004229	0.524476	0.475711142726
0.52456	0.004301	0.52456	0.475576620331
0.524596	0.004101	0.524596	0.472625722853
0.524818	0.004263	0.524818	0.471922797503
0.52482	0.004263	0.52482	0.471898203451
0.525044	0.004293	0.525044	0.469523559429
0.525072	0.004301	0.525072	0.46928054311
0.5251	0.004293	0.5251	0.468837094499
0.52517	0.004262	0.52517	0.467591060213
0.525296	0.004293	0.525296	0.466438257802
0.525302	0.004294	0.525302	0.46637745435
0.52584	0.004293	0.52584	0.459811574625
0.52587	0.004293	0.52587	0.459447489247
0.525878	0.004294	0.525878	0.459362966463
0.525996	0.004303	0.525996	0.458045331086
0.526124	0.004303	0.526124	0.456496107004
0.526262	0.004302	0.526262	0.454816261747
0.52632	0.004293	0.52632	0.45400351391
0.526396	0.004311	0.526396	0.453313165683
0.52646	0.004239	0.52646	0.451638846777
0.526608	0.004301	0.526608	0.450637004391
0.526868	0.004295	0.526868	0.447443609758
0.526964	0.004295	0.526964	0.446295156228
0.527028	0.004295	0.527028	0.445530378347
0.52714	0.004311	0.52714	0.444394542738
0.527268	0.004421	0.527268	0.444250259484
0.527272	0.004421	0.527272	0.444202650882
0.527284	0.004311	0.527284	0.442679062852
0.5284	0.004293	0.5284	0.429279223236
0.528402	0.00427	0.528402	0.428966757692
0.528436	0.00423	0.528436	0.42806607053
0.52863	0.004294	0.52863	0.426604051802
0.528648	0.004229	0.528648	0.425576999848
0.528722	0.004294	0.528722	0.425531622516
0.528756	0.004301	0.528756	0.42522366865
0.528822	0.004294	0.528822	0.424367676649
0.528885	0.004349	0.528885	0.424326687272
0.528886	0.004294	0.528886	0.423623704856
0.529030284625	0.004295	0.529030284625	0.421961774567
0.529076	0.004295	0.529076	0.421432017924
0.529164	0.004133	0.529164	0.418375662077
0.529232	0.004101	0.529232	0.417186694057
0.529424	0.004245	0.529424	0.416783076639
0.529494	0.004301	0.529494	0.416681529255
0.529682	0.004262	0.529682	0.414031007309
0.52976	0.004309	0.52976	0.413728083123
0.529778	0.004262	0.529778	0.41293060474
0.52991	0.004295	0.52991	0.411835613465
0.529914	0.004292	0.529914	0.411752157497
0.529936	0.004229	0.529936	0.410708040439
0.530034	0.004294	0.530034	0.410407404079
0.53013	0.004309	0.53013	0.409502199218
0.530198	0.004222	0.530198	0.407633427477
0.530256	0.004229	0.530256	0.407062186538
0.530294	0.004222	0.530294	0.406542425036
0.530404	0.004231	0.530404	0.405407810493
0.5308	0.004485	0.5308	0.404131912409
0.531144	0.004318	0.531144	0.398169866472
0.531372	0.004261	0.531372	0.394906238929
0.531988	0.004301	0.531988	0.388584690584
0.532496	0.004229	0.532496	0.38210665172
0.532656	0.004293	0.532656	0.381170291264
0.532668	0.004293	0.532668	0.381039759822
0.532768	0.004293	0.532768	0.379953175367
0.532848	0.004255	0.532848	0.378606196189
0.532924	0.004301	0.532924	0.378363202236
0.532986	0.004292	0.532986	0.377579125434
0.533008	0.004293	0.533008	0.377353986209
0.5331	0.004357	0.5331	0.377167987184
0.533108	0.004255	0.533108	0.375795271694
0.533232	0.004311	0.533232	0.37516616285
0.533264	0.004293	0.533264	0.374595010918
0.533292	0.004165	0.533292	0.372679006667
0.53333	0.004134	0.53333	0.371879555631
0.533362	0.004134	0.533362	0.371536072203
0.533494	0.004229	0.533494	0.371320648739
0.534064	0.004293	0.534064	0.366064278015
0.534288	0.004301	0.534288	0.363801736686
0.53429	0.004292	0.53429	0.363667065028
0.534352	0.004237	0.534352	0.362320400535
0.534384	0.004255	0.534384	0.362211394695
0.534436	0.004293	0.534436	0.362145213559
0.535156	0.004327	0.535156	0.355077215944
0.535286	0.004229	0.535286	0.352497806846
0.53541	0.004294	0.53541	0.352043419303
0.535414	0.004249	0.535414	0.351433677603
0.53542	0.004165	0.53542	0.350310285723
0.536594	0.00423	0.536594	0.339232200408
0.53676	0.004309	0.53676	0.338575100328
0.536762	0.004293	0.536762	0.338352809944
0.536764	0.004293	0.536764	0.33833289489
0.53701	0.004294	0.53701	0.335903281714
0.537128	0.004293	0.537128	0.334724285619
0.5372	0.004229	0.5372	0.333204357894
0.53736	0.004295	0.53736	0.332466227594
0.537396	0.004295	0.537396	0.332113079421
0.537454	0.004294	0.537454	0.331532124155
0.53746	0.004293	0.53746	0.331460725397
0.537598	0.004293	0.537598	0.330112050329
0.537618	0.004142	0.537618	0.328005144018
0.537864	0.004133	0.537864	0.325499340021
0.538132	0.004295	0.538132	0.324962495857
0.538388	0.004295	0.538388	0.322506608335
0.538396	0.004295	0.538396	0.322430124201
0.53842	0.004293	0.53842	0.322175437113
0.538472	0.004229	0.538472	0.320868277533
0.539653837466	0.004549	0.539653837466	0.313823305297
0.540672	0.004325	0.540672	0.301710710276
0.540688	0.004229	0.540688	0.300349026725
0.54073	0.004254	0.54073	0.300289669948
0.540794	0.004294	0.540794	0.300224263129
0.540818	0.004302	0.540818	0.300111187601
0.540858	0.004254	0.540858	0.299144757827
0.540886	0.004255	0.540886	0.298907576983
0.54095	0.004294	0.54095	0.29883217927
0.540964	0.004293	0.540964	0.298694873196
0.540974	0.004238	0.540974	0.297907834921
0.541214	0.004302	0.541214	0.29659258797
0.541346	0.004338	0.541346	0.295885934921
0.54137	0.004254	0.54137	0.294608555687
0.541428	0.004293	0.541428	0.294594242878
0.54143	0.004294	0.54143	0.294589387199
0.541452	0.004293	0.541452	0.294383704601
0.541454	0.004293	0.541454	0.294366166711
0.541456	0.004293	0.541456	0.294348629892
0.541484	0.004246	0.541484	0.293506475098
0.541494	0.004245	0.541494	0.293406179288
0.541552	0.004133	0.541552	0.291476051536
0.541714	0.004142	0.541714	0.290177408906
0.542228	0.004295	0.542228	0.287685349164
0.542268	0.004294	0.542268	0.287330485691
0.54246	0.004294	0.54246	0.285694197686
0.542524	0.004254	0.542524	0.28464273087
0.542588	0.004294	0.542588	0.28460894636
0.542672	0.004293	0.542672	0.283886487576
0.543668	0.004294	0.543668	0.275632497541
0.544784	0.004253	0.544784	0.266179101026
0.544786	0.004234	0.544786	0.265921519703
0.544796	0.004229	0.544796	0.265779432991
0.544804	0.004229	0.544804	0.265716711616
0.544952	0.004293	0.544952	0.265374528251
0.544954	0.004254	0.544954	0.264862415877
0.544996	0.004229	0.544996	0.264216917424
0.545014	0.004228	0.545014	0.264064121445
0.545076	0.001223	0.545076	0.225069973084
0.545144	0.0012228847487	0.545144	0.224539311854
0.550884	0.004229	0.550884	0.223555656191
0.550992	0.004237	0.550992	0.22301190508
0.551034	0.004254	0.551034	0.222979144092
0.551476	0.004229	0.551476	0.220059577097
0.551668	0.004293	0.551668	0.219768890434
0.552976	0.004293	0.552976	0.212524381466
0.55298	0.004293	0.55298	0.212503076559
0.552984	0.004238	0.552984	0.211777071062
0.55314	0.004233	0.55314	0.21088628038
0.553168	0.004237	0.553168	0.210790000128
0.553238	0.004255	0.553238	0.210652954503
0.553336	0.001191	0.553336	0.17060824064
0.567994	0.004254	0.567994	0.170499006191
0.780790988254	0.004295	0.780790988254	-0.0872758719057
0.790546	0.004294	0.790546	-0.229521777757
0.790761	0.004238	0.790761	-0.233142932554
0.791081	0.004309	0.791081	-0.236067116273
0.791344	0.004269	0.791344	-0.239989103693
0.792336	0.004805	0.792336	-0.243713839556
0.793362	0.004326	0.793362	-0.263408368155
0.793953	0.004309	0.793953	-0.27047823698
0.794081245919	0.004309	0.794081245919	-0.271934680052
0.794449	0.004293	0.794449	-0.276325196287
0.79485	0.004327	0.79485	-0.280233769708
0.795412	0.004327	0.795412	-0.28634807974
0.795444	0.004327	0.795444	-0.286692113009
0.79633	0.004292	0.79633	-0.296594154785
0.796432	0.004341	0.796432	-0.296872680691
0.796626	0.004301	0.796626	-0.299498070348
0.796642114314	0.004295	0.796642114314	-0.299757810311
0.799278	0.004998	0.799278	-0.314007505493
0.799536	0.004549	0.799536	-0.323424313353
0.79954	0.004253	0.79954	-0.328156000875
0.799826	0.004342	0.799826	-0.329272398967
0.80054	0.004293	0.80054	-0.336200405774
0.800722	0.004292	0.800722	-0.337746005594
0.805576	0.004301	0.805576	-0.372591468076
0.805878	0.004292	0.805878	-0.374535414339
0.80693	0.004301	0.80693	-0.380311696202
0.807732	0.004301	0.807732	-0.384456515443
0.807796	0.004301	0.807796	-0.384773479972
0.807798	0.004301	0.807798	-0.384783352195
0.808784	0.004229	0.808784	-0.390560079823
0.811113	0.004238	0.811113	-0.39939614605
0.811241	0.004238	0.811241	-0.399810046656
0.811625	0.004294	0.811625	-0.40010240315
0.811821	0.004173	0.811821	-0.402625531451
0.811893	0.004173	0.811893	-0.402833486475
0.811961	0.004173	0.811961	-0.40302746043
0.812925	0.004317	0.812925	-0.403207533843
0.813160946971	0.004238	0.813160946971	-0.405015853937
0.816029	0.004165	0.816029	-0.410448870576
