-2.73531431552	3.588108	31.1215046865	-31.3161318594	-204.643536576	-3.49963831552
-2.177573	4.460611	31.4279446636	-31.5739854933	-200.361125336	-5.559406
-2.177765	4.464195	31.4543673933	-31.600531998	-200.328302607	-5.57035
-2.323971	4.312571	31.6698518389	-31.88886563	-201.000890161	-5.261684
-2.324163	4.316315	31.6963308298	-31.9154121792	-200.96769117	-5.273108
-2.32416330555	4.316347	31.6965457175	-31.9156271743	-200.967413505	-5.27320430555
-2.324163	4.319419	31.7169281481	-31.9360094976	-200.940885852	-5.28242
-2.152994	4.546625	31.8259080547	-31.9554948906	-199.692817945	-5.792869
-3.005449	3.26051	32.1644251517	-32.1589464601	-205.336350848	-2.786979
-2.054348	4.709539	32.1984172976	-32.2498115925	-198.599896702	-6.182965
-2.054366	4.71647436044	32.2500653338	-32.3014756718	-198.534449945	-6.20378908133
-2.187813	4.57578316027	32.3240029322	-32.4765422092	-199.275682747	-5.9151624808
-2.187813	4.636739	32.7636482771	-32.9161875541	-198.714125723	-6.09803
-2.33572	4.460739	32.7751823445	-32.9981944261	-199.646219655	-5.717937
-2.16216741326	4.709571	33.0845545801	-33.2204237234	-198.144973073	-6.29088041326
-2.198117	4.719011	33.4552291638	-33.6140958181	-197.899216836	-6.35515
-2.53622933386	4.316347	33.5755339938	-33.8242214291	-199.936689342	-5.48527033386
-2.53232803376	4.460611	34.5178258989	-34.7667807972	-198.690264236	-5.91416103376
-2.089162	5.069777	35.284330692	-35.3655428297	-194.932763308	-7.298493
-2.090346	5.078481	35.3649376671	-35.4471212674	-194.839484333	-7.325789
-1.915141	5.308355	35.8902518559	-35.798191806	-193.153602144	-7.840206
-2.258122	5.007394	36.1908096381	-36.3823046712	-194.826890362	-7.280304
-2.848452	4.316337	36.5055778939	-36.6341590976	-198.255556106	-5.797463
-2.151856	5.176963	36.6849281481	-36.8137239034	-193.568569852	-7.682745
-2.054366	5.351714	37.3752983998	-37.4267087378	-192.1387376	-8.109508
-2.885573	4.456915	37.8190848556	-37.9204183172	-196.809377144	-6.256318
-2.21112822194	5.25283607061	37.8202155451	-37.9867686409	-192.518625201	-7.96963643376
-2.284648	5.180307	37.8331750982	-38.0367986142	-192.944802902	-7.825569
-3.02073314699	4.316315	38.2057065126	-38.1845435022	-197.244596075	-5.96967814699
-2.177765	5.36409034106	38.4990049001	-38.6451695049	-191.483874418	-8.27003602317
-2.211128	5.342948	38.5947963631	-38.7613493307	-191.563819637	-8.239972
-2.79047350572	4.709315	38.7076541782	-38.8732793207	-195.035609845	-6.91841850572
-1.8590529574	5.78013707405	39.7420001747	-39.5811870633	-188.133937507	-9.19946417954
-1.859053	5.780139	39.7420189161	-39.5812058593	-188.133915084	-9.19947
-2.54052	5.176963	40.0633417738	-40.3116999034	-191.744812226	-8.071409
-1.931665	5.812726	40.6203212233	-40.5473165511	-187.480886777	-9.369843
-2.177425	5.608079	40.6852717009	-40.8312170702	-188.808270299	-9.001662
-2.79044627372	4.98209719836	40.8054735985	-40.9711145606	-192.3921171	-7.73673786878
-2.11124597196	5.701073	41.0024307933	-41.101301099	-188.040407095	-9.21446497196
-2.93958979747	4.85372005365	41.2507056192	-41.3074664291	-192.800213463	-7.50074995843
-2.061037	5.780093	41.341310604	-41.3986220886	-187.342651396	-9.401316
-2.06955	5.800689	41.6078520772	-41.6725648747	-187.068969923	-9.471617
-2.3017386188	5.59764919132	41.6433332309	-41.8540256557	-188.368322862	-9.09468619276
-3.123593	4.8171347715	42.8217230935	-42.6828548638	-192.038379364	-7.57499731451
-2.220242	5.80338192005	42.8829204084	-43.0546558699	-186.391283751	-9.63038776015
-3.402286	4.559438	43.8542929016	-43.2901728758	-192.635975098	-7.0806
-2.729865	5.414617	43.8604661749	-44.0576282567	-188.229759825	-8.973716
-3.123601	4.99677083114	44.2254642839	-44.0865860767	-190.275398054	-8.11391349343
-2.848938	5.333453	44.2910146311	-44.4192569032	-188.437831369	-8.849297
-2.17742	6.005535	44.5062184926	-44.6521606362	-184.192391507	-10.194025
-2.87743606837	5.343249	44.653194477	-44.7607364913	-188.170051796	-8.90718306837
-2.791801	5.466691	44.9126853131	-45.0775374895	-187.321136687	-9.191874
-2.462766	5.800433	44.9604373582	-45.2090509875	-185.289760642	-9.864065
-2.693806	5.594577	45.1419525746	-45.3543918089	-186.444117425	-9.477537
-2.733598	5.594817	45.5192932891	-45.7147252635	-186.225464711	-9.518049
-2.790702	5.594673	46.0618456297	-46.2273379769	-185.91161637	-9.574721
-2.790702	5.594833	46.0633159507	-46.2288082979	-185.909826049	-9.575201
-2.79044627372	5.59764919132	46.0867535878	-46.2523945499	-185.879733124	-9.58339384767
-2.861458	5.606913	46.8574212753	-46.9767693896	-185.374584725	-9.682197
-2.177765	6.26544867968	47.1786701935	-47.3248347983	-181.001492447	-10.974111039
-1.858853	6.542761	47.6129459787	-47.4518765031	-178.736944021	-11.487136
-2.05425	6.44111762993	48.0427041253	-48.0940110628	-179.292060615	-11.3776028898
-2.939914	5.669443	48.2064482576	-48.2629239302	-184.214321742	-9.948243
-3.119505	5.493147	48.3977014086	-48.2639149636	-185.094024591	-9.598946
-3.123562	5.498187	48.4845738548	-48.345744287	-185.013300145	-9.618123
-3.122537	5.50344883981	48.5214367692	-48.3838844528	-184.961813551	-9.63288351944
-3.123601	5.509187	48.5840546082	-48.445176401	-184.891975392	-9.651162
-3.10417	5.668357	49.8461084683	-49.7310870794	-183.233857532	-10.109241
-3.123602	5.668353	50.044817187	-49.9059377326	-183.112884813	-10.128661
-3.123601	5.668359	50.0448629601	-49.9059847529	-183.11282304	-10.128678
-3.20582850555	5.63958829294	50.6264299573	-50.378236078	-182.917707479	-10.1245933844
-3.39875562885	5.45952160197	51.0338952585	-50.4761335781	-183.642084053	-9.77732043476
-3.372069	5.509187	51.1918927417	-50.681388401	-183.278009258	-9.89963
-2.177676	6.664991	51.5450997911	-51.6912070301	-175.835622209	-12.172649
-2.28455637738	6.644173	52.2141122049	-52.4176962504	-175.635767305	-12.2170753774
-2.284556	6.644829	52.2215145564	-52.4250984392	-175.627051444	-12.219043
-2.43227609919	6.553263	52.4838013666	-52.7292148399	-176.13877703	-12.0920650992
-2.42233264998	6.564305	52.5185162001	-52.7624839828	-176.0422044	-12.11524765
-2.324492	6.646769	52.5872311974	-52.8064281394	-175.417198803	-12.264799
-2.330986	6.656629	52.7548913758	-52.9763256436	-175.255794624	-12.300873
-2.054366	6.924002	53.531683358	-53.583093696	-172.837776642	-12.826372
-2.054366	6.924578	53.53850814	-53.5899184781	-172.82979986	-12.8281
-1.700901	7.199919	54.1356638184	-53.7471046066	-170.268102182	-13.300658
-2.546604	6.656205	54.6642629348	-54.912091002	-174.209743065	-12.515219
-2.5467	6.656205	54.665135892	-54.912955002	-174.209254108	-12.515315
-2.177676	6.96510047922	55.0354004881	-55.1815077271	-171.745102553	-13.0729774376
-1.799376	7.303617	56.1708452721	-55.9299712827	-168.419424728	-13.710227
-1.859985	7.274149	56.2644298744	-56.1048106742	-168.627212126	-13.682432
-3.123601	6.30031677705	56.3446451443	-56.2057669371	-175.549125302	-12.0245513312
-3.135656	6.394449	57.4750425639	-57.3209840136	-174.278683436	-12.319003
-1.87310403579	7.36915269666	57.5670409454	-57.4240423954	-167.187069804	-13.9805621258
-3.121353	6.446087	57.8881201622	-57.7520406116	-173.705117838	-12.459614
-2.075017	7.274175	57.9710354809	-58.0404249306	-167.780682519	-13.897542
-2.324933	7.11745	58.128239957	-58.3475915025	-168.936592043	-13.677283
-1.915494	7.44575	58.8787863265	-58.7871390625	-165.891689673	-14.252744
-3.123593	6.5702783839	59.2792065038	-59.1403382741	-172.074608728	-12.8344281517
-1.656713	7.66181261776	59.7512973185	-59.2901643541	-163.551929446	-14.6421508533
-2.089162	7.41599094636	59.886185686	-59.9673978238	-165.638480421	-14.3371348391
-2.080013	7.454851	60.3116075124	-60.3852184322	-165.098742488	-14.444566
-2.177573	7.3986770489	60.3951841465	-60.5412249762	-165.517753756	-14.3736041467
-3.115409	6.715021	60.8288742677	-60.7001460304	-170.202719732	-13.260472
-2.908382	6.918434	61.1200748703	-61.2032990124	-168.67658513	-13.663684
-2.87743606837	6.97311305049	61.467462115	-61.5750041293	-168.096056058	-13.7967752198
-2.17742	7.50491561456	61.764765009	-61.9107071526	-163.935083762	-14.6921668437
-3.49444576139	6.54273340059	62.9108277748	-62.1719054025	-169.98148847	-13.1226459631
-2.41178224985	7.44291	62.9749118882	-63.2171295168	-163.786397111	-14.7405122499
-3.123601	6.9321700281	63.4419284494	-63.3030502422	-167.188135494	-13.9201110843
-1.914405	7.840818	64.1193574131	-64.0264359091	-159.856626587	-15.436859
-2.324163	7.59844708576	64.2378895942	-64.4569709436	-161.861868234	-15.1195042573
-1.915429	7.87358588398	64.5767671585	-64.4850439045	-159.337777073	-15.536186652
-2.644677	7.449566	65.1699260227	-65.3989945884	-162.509649977	-14.993375
-2.257961	7.737776	65.5278573037	-65.7192744262	-160.028434696	-15.471289
-3.123593	7.167679	66.2914694767	-66.152601247	-163.867544523	-14.62663
-3.125705	7.167679	66.3131159941	-66.171609247	-163.854346006	-14.628742
-2.26569	7.80054111635	66.4434706513	-66.6385694752	-159.018207116	-15.667313349
-2.88548385333	7.44291	67.3790417492	-67.4804439481	-161.277073664	-15.2142138533
-2.938222	7.438454	67.8397264314	-67.8976879101	-161.036253569	-15.253584
-2.93958979747	7.43843021368	67.8529309837	-67.9096917937	-161.028567779	-15.2548804385
-2.943402	7.438405	67.8902822776	-67.943676944	-161.006515722	-15.258617
-2.907178	7.475819	68.0166276444	-68.1008337208	-160.660446356	-15.334635
-2.93943	7.461454	68.148356519	-68.2052577941	-160.686455481	-15.323792
-2.053342	8.069238	68.4037072696	-68.4542039006	-155.67118473	-16.261056
-3.418505	7.157823	69.2789805344	-68.6853290993	-162.079393466	-14.891974
-3.302952	7.278964	69.5466888276	-69.1519569133	-161.107191172	-15.139844
-2.054186	8.163637	69.7541191904	-69.8053690678	-154.13535081	-16.545097
-2.05425	8.191613	70.1562406043	-70.2075475418	-153.677533396	-16.629089
-2.062698	8.191613	70.224812581	-70.2835795418	-153.642753419	-16.637537
-2.05425	8.200317	70.281507963	-70.3328149005	-153.534858037	-16.655201
-2.054366	8.20031021698	70.2823508827	-70.3337612208	-153.534492683	-16.6552966509
-2.17713	8.191517	71.1663317982	-71.3120867613	-153.159154202	-16.751681
-2.586634	7.953315	71.3858009392	-71.6282954892	-155.054105061	-16.446579
-2.93958979747	7.7398904523	71.8256706763	-71.8824314863	-156.452907609	-16.1592611544
-1.915429	8.43539743167	72.6157192209	-72.5239959668	-150.175201916	-17.221621295
-1.800618	8.522193	73.0280847112	-72.7889495292	-149.130001289	-17.367197
-1.80049	8.522449	73.0309631977	-72.7916489576	-149.126098802	-17.367837
-2.193866	8.311251	73.042903211	-73.199185185	-151.110058789	-17.127619
-2.220234	8.31126735048	73.265005285	-73.4367362702	-150.993396014	-17.1540360514
-2.67614354725	8.07070414844	73.8611756292	-74.0801490799	-152.701990263	-16.8882559926
-2.90697099093	7.93760962374	74.2087915972	-74.2931662098	-153.543873119	-16.7197998621
-2.177573	8.42969134096	74.6524295923	-74.7984704219	-149.198479726	-17.4666470229
-3.005531	7.929018	75.0666310363	-75.0610694443	-153.097456964	-16.792585
-2.134378	8.51189252609	75.5216107704	-75.6379313235	-147.992116177	-17.6700555783
-2.546789	8.31256650948	76.146919166	-76.3947299555	-149.415103815	-17.4844885284
-2.12769	8.60193428046	76.8272295406	-76.9386148045	-146.479661898	-17.9334928414
-3.00545	8.105446	77.5418925614	-77.5364128589	-150.269015439	-17.321788
-3.004426	8.194937	78.8113980234	-78.806952434	-148.816431977	-17.589237
-1.800425	8.913343	79.0642276163	-78.8248224356	-142.310786384	-18.540454
-1.795334	8.93338	79.343078396	-79.0965242244	-141.971497604	-18.595474
-1.81171827411	8.933444	79.4687299023	-79.2449981682	-141.911255194	-18.6120502741
-3.00545008224	8.26928649838	79.8970567214	-79.8915769358	-147.586170611	-17.8133095774
-3.005642	8.276134	79.9985778181	-79.992903986	-147.471722182	-17.834044
-3.094954	8.257196	80.6254500445	-80.5214797824	-147.239973955	-17.866542
-3.094954	8.322732	81.5809602059	-81.4769899438	-146.153391794	-18.06315
-3.094958	8.324238	81.6030593024	-81.4990842806	-146.128296698	-18.067672
-2.054885	8.958847	81.7853379326	-81.8372105694	-140.516508067	-18.931426
-2.26426556706	8.8779479948	82.2460254352	-82.4404547123	-141.055140843	-18.8981095515
-2.2450216618	8.88939330852	82.2627356857	-82.4477217327	-140.938564345	-18.9132015874
-2.177765	8.95875070593	82.7954331943	-82.9415977991	-139.998125394	-19.0540171178
-2.185445	8.965703	82.9703741322	-83.1214292842	-139.839999868	-19.082554
-2.25296689484	8.949965	83.2896709098	-83.4786455548	-139.82226667	-19.1028618948
-2.177425	9.01438365622	83.6812250197	-83.8271703891	-138.999707668	-19.2205759687
-2.729256	8.741492	84.2965606996	-84.4940023861	-141.1374793	-18.953732
-3.401317	8.34082113094	85.061880211	-84.4995078765	-143.861745527	-18.4237803928
-2.79820549316	8.75378	85.143880243	-85.3049537269	-140.54138173	-19.0595454932
-2.247882	9.08969524169	85.4876705893	-85.6741071034	-137.324466927	-19.5169677251
-2.93958979747	8.70450192533	85.7588972846	-85.8156580946	-140.590458055	-19.0530955734
-2.546789	8.949965	85.8752337117	-86.1230445012	-138.411992288	-19.396684
-1.792549	9.461338	87.9776686676	-87.7271817502	-132.269851332	-20.176563
-2.21112822194	9.28419064036	88.3614154675	-88.5279685633	-133.91471614	-20.063700143
-2.220273	9.35798	89.6665338749	-89.8382866804	-132.498598125	-20.294213
-3.307048	8.75378	90.2858627627	-89.8845362884	-137.434769237	-19.568388
-3.405413	8.753711	91.3385239721	-90.7687512715	-136.775706028	-19.666546
-2.12769	9.539969	91.9688952571	-92.080280521	-129.461926743	-20.747597
-2.658991	9.262266	91.9712365928	-92.1959584548	-132.140195407	-20.445789
-2.258024	9.489299	92.198965896	-92.3904135114	-129.854532104	-20.725921
-2.08000482222	9.61865648988	92.9276790399	-93.0012830905	-128.155027269	-20.9359742919
-2.907178	9.1766704965	92.938336332	-93.0225424083	-132.337034675	-20.4371894895
-1.800618	9.791953	93.7431347361	-93.5039995542	-125.875431264	-21.176477
-1.79345	9.80525583159	93.9227931622	-93.6735802597	-125.640495175	-21.2092174948
-1.681834	9.862657	94.1025907032	-93.6831950996	-124.899431297	-21.269805
-2.86150552347	9.282637687	94.2363230087	-94.3556367653	-130.644423711	-20.7094185845
-2.251302	9.660881	95.0844283914	-95.2725776962	-126.599017609	-21.233945
-3.00545008224	9.26679495171	95.3944292994	-95.3889495138	-130.093781126	-20.8058349374
-2.089162	9.788369	95.9566755424	-96.0378876802	-124.823234458	-21.454269
-2.089161	9.788375	95.9567728245	-96.0379841406	-124.823121175	-21.454286
-2.12977	9.786065	96.2499384371	-96.3628681842	-124.697011563	-21.487965
-2.134378	9.788369	96.328511127	-96.4448316802	-124.632262873	-21.499485
-2.134618	9.788369	96.3304956861	-96.4469916802	-124.631238314	-21.499725
-2.32416330555	9.7043764523	96.4645577163	-96.6836391732	-125.423342601	-21.4372926624
-2.86150552347	9.428075	96.6666841603	-96.7859979168	-127.923187934	-21.1457305235
-2.546604	9.60631727923	96.7403050435	-96.9881331107	-126.233476398	-21.3655558377
-2.220234	9.789137	97.0593042195	-97.2310352048	-124.24335778	-21.587645
-2.264265	9.780911	97.2883539801	-97.4827829899	-124.20688402	-21.606998
-2.26569	9.789137	97.4450403809	-97.6401392048	-124.039445619	-21.633101
-2.72939	9.55006345427	97.4707148441	-97.668095072	-126.346718247	-21.3795803628
-2.26426556706	9.791953	97.4823983806	-97.6768276577	-123.990757888	-21.6401245671
-2.220082	9.833425	97.8384893173	-98.0101352306	-123.374988683	-21.720357
-2.16499756379	9.862657	97.893893806	-98.0316671738	-123.040782449	-21.7529685638
-2.15534957354	9.895633	98.399216549	-98.5304326326	-122.430915745	-21.8422485735
-2.220242	9.895633	98.9427290093	-99.1144644707	-122.146972991	-21.907141
-2.44180759775	9.789137	98.9785839402	-99.2251975845	-123.210372451	-21.8092185977
-2.05361398705	10.007327	99.5637260409	-99.6144655684	-120.636075907	-22.0755949871
-2.51074318403	9.789137	99.5957332771	-99.8456178611	-122.868965459	-21.878154184
-2.587056	9.786513	100.243893446	-100.486314699	-122.531304554	-21.946595
-2.731438	9.730767	100.612797956	-100.809234408	-122.851420044	-21.923739
-2.206437	10.007327	100.82605192	-100.989872685	-119.98504208	-22.228418
-2.675978	9.789179	101.114437751	-101.333469494	-122.011116249	-22.043515
-2.676116	9.789137	101.11499005	-101.333973205	-122.01119995	-22.043527
-2.67614354725	9.789137	101.115247679	-101.33422113	-122.01105251	-22.0435545472
-2.676144	9.805521	101.40352279	-101.622496081	-121.69001121	-22.092707
-2.169121	10.066567	101.584207078	-101.724726165	-118.959142922	-22.368822
-2.72939	9.789118	101.61572499	-101.813105218	-121.72359901	-22.096744
-2.729392	9.789137	101.616077894	-101.813457205	-121.723216106	-22.096803
-2.729136	9.791953	101.663164861	-101.860661554	-121.669473139	-22.104995
-3.00545	9.702265	102.783945833	-102.77846613	-121.833324167	-22.112245
-2.840997	9.802378	102.917110409	-103.050831455	-120.842121591	-22.248131
-2.581936	9.961169	103.296687355	-103.539973847	-119.108718645	-22.465443
-2.17777	10.190857	103.925614567	-104.071782394	-116.403751433	-22.750341
-2.177573	10.195538	104.01003528	-104.156076109	-116.30918072	-22.764187
-2.176709	10.214546	104.352756057	-104.498238986	-115.924987943	-22.820347
-2.87743606837	9.87381253145	104.533931444	-104.641473459	-119.228187766	-22.4988736627
-3.064808	9.789137	104.901209282	-104.832201205	-119.779748718	-22.432219
-2.177425	10.263183	105.257438922	-105.403384291	-114.925895078	-22.966974
-2.177573	10.2631782914	105.258588228	-105.404629057	-114.92534719	-22.9671078741
-2.220234	10.2671390087	105.690240422	-105.861971407	-114.65641756	-23.0216510262
-2.259493	10.288778	106.42467735	-106.616833733	-114.03573865	-23.125827
-2.286117	10.289042	106.657100215	-106.861354278	-113.909283785	-23.153243
-3.095914	9.895597	107.099985482	-106.994871986	-117.492476518	-22.782705
-3.095978	9.895596	107.100619972	-106.995430195	-117.492100028	-22.782766
-3.307182	9.801406	107.630928358	-107.229385577	-117.994987642	-22.7114
-1.825385	10.5486278006	107.809863272	-107.604757874	-110.394421127	-23.4712684017
-2.662602	10.249219	109.28790952	-109.51147011	-112.86406048	-23.410259
-3.42126448911	9.895633	110.522395132	-109.923666873	-115.371396825	-23.1081634891
-3.192165	10.031409	110.524925913	-110.295833525	-114.180916087	-23.286392
-2.176616	10.6483	112.533814101	-112.67923689	-106.876049899	-24.121516
-2.49670450856	10.5538837753	113.497046628	-113.747035768	-107.382003855	-24.1583558343
-1.87310403579	10.9780508967	116.56243457	-116.41943602	-100.97387978	-24.807256726
-2.89052450757	10.5478679154	117.079011689	-117.176502298	-105.38735051	-24.5341282538
-1.432411	11.2379584482	118.59723846	-117.707492187	-96.656488644	-25.1462863445
-2.907146	10.6243669021	118.708520131	-118.792752266	-103.671330065	-24.7802467063
-1.87310403579	11.11888181	119.392703958	-119.249705408	-97.8619485653	-25.2297494659
-3.106408	10.575604	119.767594627	-119.649863965	-103.506829373	-24.83322
-3.10628	10.57639	119.781340871	-119.663765432	-103.490999129	-24.83545
-3.13604	10.576388	120.086114008	-119.931567127	-103.305269992	-24.865204
-3.102312	10.594768	120.093160719	-119.980380974	-103.126551281	-24.886616
-2.261194	11.036706	120.893241636	-121.08621333	-98.0781223639	-25.371312
-3.335784	10.572364	122.100743443	-121.652208548	-102.097664557	-25.052876
-2.177425	11.1491253679	122.455625365	-122.601570734	-95.9558238993	-25.6248011038
-2.52641	11.002274	122.533872659	-122.783175171	-97.5672193408	-25.533232
-1.923845	11.303629	123.561330154	-123.47937557	-93.5267918463	-25.834732
-2.98625	10.850931	123.903530629	-123.917091567	-98.3396073707	-25.539043
-2.10314198015	11.29885	124.902085432	-124.994589144	-92.9127824888	-25.9996919802
-2.56044243567	11.119338	125.198636767	-125.444983479	-94.8044569754	-25.9184564357
-2.26529	11.249954	125.254255786	-125.449167002	-93.3069962138	-26.015152
-2.90689	10.968651	125.451572232	-125.53601276	-96.2386857681	-25.812843
-2.152815	11.312859	125.600933178	-125.730395754	-92.3846088219	-26.091392
-2.644682	11.110507	125.795422678	-126.024489797	-94.5622913218	-25.976203
-2.644682	11.112514	125.836010281	-126.0650774	-94.5176897187	-25.982224
-2.258122	11.295778	126.134647592	-126.326142625	-92.3062844078	-26.145456
-2.258122	11.29885	126.197914289	-126.389409323	-92.2368737106	-26.154672
-2.26426556706	11.3084518755	126.448140895	-126.642570173	-91.9920176218	-26.1896211935
-3.05230142517	11.002274	127.571234862	-127.516197998	-94.6334228388	-26.0591234252
-1.539658	11.669969	128.377417218	-127.705160461	-86.4412767821	-26.549565
-2.662555	11.231814	128.429436859	-128.653012731	-91.7571551414	-26.357997
-2.19636880715	11.441380698	128.631942046	-128.789750145	-89.2707717869	-26.5205109011
-2.939114	11.140538	129.225358034	-129.282536929	-92.2500219656	-26.360728
-1.794506	11.637259	129.549554817	-129.301833033	-86.3539511829	-26.706283
-1.799209	11.64899	129.834977046	-129.59386902	-86.0638789542	-26.746179
-1.800581	11.648899	129.84346585	-129.604278912	-86.0610601502	-26.747278
-1.800613	11.648899	129.843709088	-129.604566912	-86.060944912	-26.74731
-1.800621	11.648899	129.843769898	-129.604638912	-86.0609161022	-26.747318
-1.800681	11.648958	129.84548255	-129.606435486	-86.0593254505	-26.747555
-1.800617	11.665886	130.205813746	-129.966677165	-85.6648822543	-26.798275
-1.800617	11.669598	130.285011062	-130.045874482	-85.5782609377	-26.809411
-2.261194	11.560994	131.692368574	-131.885340268	-86.2304194263	-26.944176
-2.263242	11.560994	131.709826619	-131.903772268	-86.2211533814	-26.946224
-2.08000482222	11.648899	132.045489262	-132.119093312	-84.9767320274	-27.0267018222
-2.080037	11.649155	132.051204135	-132.124835214	-84.9706338646	-27.027502
-3.31014855336	11.11888181	132.589446744	-132.183106066	-90.4133838489	-26.6667939835
-2.177906	11.637521	132.61175157	-132.758007025	-84.8248304297	-27.090469
-2.651568	11.440944	132.65039647	-132.877423611	-87.0739875302	-26.9744
-2.676138	11.432165	132.696333182	-132.915308587	-87.1438888177	-26.972633
-2.67614354725	11.4321651576	132.69638835	-132.915361801	-87.1438555235	-26.9726390201
-2.219945	11.636163	132.935899166	-133.107468363	-84.6715548344	-27.128434
-2.729392	11.4413355244	133.388636223	-133.586015533	-86.6462607282	-27.0533985732
-2.729462	11.441342	133.38943357	-133.586780761	-86.6457304296	-27.053488
-2.28478	11.651985	133.824124089	-134.02780444	-84.0110259114	-27.240735
-1.701353	11.918526	134.914224043	-134.526387013	-80.0541359567	-27.456931
-1.800558	11.888586	135.005546191	-134.766327079	-80.4195138092	-27.466316
-2.38467325952	11.669598	135.065681074	-135.302380817	-83.1338159637	-27.3934672595
-3.82937841162	11.0540646567	137.065868788	-135.548621826	-88.1435155453	-26.9915723818
-2.90889898033	11.560994	137.631883467	-137.714685091	-82.8817244542	-27.5918809803
-3.011054	11.5218117309	137.819184292	-137.808008101	-83.1814082464	-27.5764891928
-2.73342	11.668433	138.220727572	-138.416242675	-81.3760864281	-27.738719
-1.792222	12.059014	138.682738349	-138.431788652	-76.3681216505	-27.969264
-1.800425	12.05907	138.746259446	-138.506854265	-76.3373005545	-27.977635
-1.82524742637	12.0591455553	138.937218285	-138.73192725	-76.2454803096	-28.0026840921
-2.90723	11.637363	139.234397867	-139.318561594	-81.1197961333	-27.819319
-2.49670450856	11.8173753261	139.235960383	-139.485949523	-79.1161069991	-27.9488304868
-2.814446	11.687099	139.392975323	-139.544099036	-80.4906106773	-27.875743
-2.907146	11.670083	139.930753092	-140.014985227	-80.3576649078	-27.917395
-2.907178	11.670083	139.931067151	-140.015273227	-80.3574788494	-27.917427
-3.00545008224	11.648899	140.453580438	-140.448100652	-80.270421891	-27.9521470822
-2.986346	11.669571	140.703391756	-140.716859324	-79.9028502442	-27.995059
-1.800681	12.1660859566	141.126651654	-140.88760459	-73.743900433	-28.2989388698
-2.193297	12.059078	141.88694594	-142.04287921	-74.7680860597	-28.370531
-2.19636880715	12.05907	141.912540431	-142.070348529	-74.7547947981	-28.3735788072
-2.177765	12.104478	142.763152048	-142.909316652	-73.7389519523	-28.491199
-3.03387093367	11.795979	143.893019145	-143.858000971	-76.6505065894	-28.4218079337
-1.800617	12.320131	144.590055438	-144.350918857	-69.9721505622	-28.76101
-1.859986	12.320165	145.045627547	-144.886009627	-69.7539864526	-28.820481
-3.005482	11.862765	145.054513498	-145.049001445	-75.2418845025	-28.593777
-2.72939	12.0128922635	145.65092578	-145.848306008	-73.240849693	-28.7680667906
-2.729382	12.040401	146.257508343	-146.454892241	-72.5792176573	-28.850585
-1.84652030662	12.442752	147.732291803	-147.555256093	-66.7682854237	-29.1747763066
-2.054505	12.394563	148.275076756	-148.326610961	-67.153817244	-29.238194
-2.791801	12.1332133233	148.909795727	-149.074647903	-69.9909816265	-29.19144097
-3.957225	11.668999	151.316069363	-149.442564662	-73.1748326374	-28.964222
