(1,2,8,16)
(1,2,8,17)
(1,2,8,18)
(1,2,8,19)
(1,2,8,20)
(1,2,9,1)
(1,2,9,2)
(1,2,9,3)
(1,2,9,4)
(1,2,9,5)
(1,2,9,6)
(1,2,9,7)
(1,2,9,8)
(1,2,9,9)
(1,2,9,10)
(1,2,9,11)
(1,2,9,12)
(1,2,9,13)
(1,2,9,14)
(1,2,9,15)
(1,2,9,16)
(1,2,9,17)
(1,2,9,18)
(1,2,9,19)
(1,2,9,20)
(1,2,10,1)
(1,2,10,2)
(1,2,10,3)
(1,2,10,4)
(1,2,10,5)
(1,2,10,6)
(1,2,10,7)
(1,2,10,8)
(1,2,10,9)
(1,2,10,10)
(1,2,10,11)
(1,2,10,12)
(1,2,10,13)
(1,2,10,14)
(1,2,10,15)
(1,2,10,16)
(1,2,10,17)
(1,2,10,18)
(1,2,10,19)
(1,2,10,20)
(1,3,2,1)
(1,3,2,2)
(1,3,2,3)
(1,3,2,4)
(1,3,2,5)
(1,3,2,6)
(1,3,2,7)
(1,3,2,8)
(1,3,2,9)
(1,3,2,10)
(1,3,2,11)
(1,3,2,12)
(1,3,2,13)
(1,3,2,14)
(1,3,2,15)
(1,3,2,16)
(1,3,2,17)
(1,3,2,18)
(1,3,2,19)
(1,3,2,20)
(1,3,3,1)
(1,3,3,2)
(1,3,3,3)
(1,3,3,4)
(1,3,3,5)
(1,3,3,6)
(1,3,3,7)
(1,3,3,8)
(1,3,3,9)
(1,3,3,10)
(1,3,3,11)
(1,3,3,12)
(1,3,3,13)
(1,3,3,14)
(1,3,3,15)
(1,3,3,16)
(1,3,3,17)
(1,3,3,18)
(1,3,3,19)
(1,3,3,20)
(1,3,4,1)
(1,3,4,2)
(1,3,4,3)
(1,3,4,4)
(1,3,4,5)
(1,3,4,6)
(1,3,4,7)
(1,3,4,8)
(1,3,4,9)
(1,3,4,10)
(1,3,4,11)
(1,3,4,12)
(1,3,4,13)
(1,3,4,14)
(1,3,4,15)
(1,3,4,16)
(1,3,4,17)
(1,3,4,18)
(1,3,4,19)
(1,3,4,20)
(1,3,5,1)
(1,3,5,2)
(1,3,5,3)
(1,3,5,4)
(1,3,5,5)
(1,3,5,6)
(1,3,5,7)
(1,3,5,8)
(1,3,5,9)
(1,3,5,10)
(1,3,5,11)
(1,3,5,12)
(1,3,5,13)
(1,3,5,14)
(1,3,5,15)
(1,3,5,16)
(1,3,5,17)
(1,3,5,18)
(1,3,5,19)
(1,3,5,20)
(1,3,6,1)
(1,3,6,2)
(1,3,6,3)
(1,3,6,4)
(1,3,6,5)
(1,3,6,6)
(1,3,6,7)
(1,3,6,8)
(1,3,6,9)
(1,3,6,10)
(1,3,6,11)
(1,3,6,12)
(1,3,6,13)
(1,3,6,14)
(1,3,6,15)
(1,3,6,16)
(1,3,6,17)
(1,3,6,18)
(1,3,6,19)
(1,3,6,20)
(1,3,7,1)
(1,3,7,2)
(1,3,7,3)
(1,3,7,4)
(1,3,7,5)
(1,3,7,6)
(1,3,7,7)
(1,3,7,8)
(1,3,7,9)
(1,3,7,10)
(1,3,7,11)
(1,3,7,12)
(1,3,7,13)
(1,3,7,14)
(1,3,7,15)
(1,3,7,16)
(1,3,7,17)
(1,3,7,18)
(1,3,7,19)
(1,3,7,20)
(1,3,8,1)
(1,3,8,2)
(1,3,8,3)
(1,3,8,4)
(1,3,8,5)
(1,3,8,6)
(1,3,8,7)
(1,3,8,8)
(1,3,8,9)
(1,3,8,10)
(1,3,8,11)
(1,3,8,12)
(1,3,8,13)
(1,3,8,14)
(1,3,8,15)
(1,3,8,16)
(1,3,8,17)
(1,3,8,18)
(1,3,8,19)
(1,3,8,20)
(1,3,9,1)
(1,3,9,2)
(1,3,9,3)
(1,3,9,4)
(1,3,9,5)
(1,3,9,6)
(1,3,9,7)
(1,3,9,8)
(1,3,9,9)
(1,3,9,10)
(1,3,9,11)
(1,3,9,12)
(1,3,9,13)
(1,3,9,14)
(1,3,9,15)
(1,3,9,16)
(1,3,9,17)
(1,3,9,18)
(1,3,9,19)
(1,3,9,20)
(1,3,10,1)
(1,3,10,2)
(1,3,10,3)
(1,3,10,4)
(1,3,10,5)
(1,3,10,6)
(1,3,10,7)
(1,3,10,8)
(1,3,10,9)
(1,3,10,10)
(1,3,10,11)
(1,3,10,12)
(1,3,10,13)
(1,3,10,14)
(1,3,10,15)
(1,3,10,16)
(1,3,10,17)
(1,3,10,18)
(1,3,10,19)
(1,3,10,20)
(1,4,2,1)
(1,4,2,2)
(1,4,2,3)
(1,4,2,4)
(1,4,2,5)
(1,4,2,6)
(1,4,2,7)
(1,4,2,8)
(1,4,2,9)
(1,4,2,10)
(1,4,2,11)
(1,4,2,12)
(1,4,2,13)
(1,4,2,14)
(1,4,2,15)
(1,4,2,16)
(1,4,2,17)
(1,4,2,18)
(1,4,2,19)
(1,4,2,20)
(1,4,3,1)
(1,4,3,2)
(1,4,3,3)
(1,4,3,4)
(1,4,3,5)
(1,4,3,6)
(1,4,3,7)
(1,4,3,8)
(1,4,3,9)
(1,4,3,10)
(1,4,3,11)
(1,4,3,12)
(1,4,3,13)
(1,4,3,14)
(1,4,3,15)
(1,4,3,16)
(1,4,3,17)
(1,4,3,18)
(1,4,3,19)
(1,4,3,20)
(1,4,4,1)
(1,4,4,2)
(1,4,4,3)
(1,4,4,4)
(1,4,4,5)
(1,4,4,6)
(1,4,4,7)
(1,4,4,8)
(1,4,4,9)
(1,4,4,10)
(1,4,4,11)
(1,4,4,12)
(1,4,4,13)
(1,4,4,14)
(1,4,4,15)
(1,4,4,16)
(1,4,4,17)
(1,4,4,18)
(1,4,4,19)
(1,4,4,20)
(1,4,5,1)
(1,4,5,2)
(1,4,5,3)
(1,4,5,4)
(1,4,5,5)
(1,4,5,6)
(1,4,5,7)
(1,4,5,8)
(1,4,5,9)
(1,4,5,10)
(1,4,5,11)
(1,4,5,12)
(1,4,5,13)
(1,4,5,14)
(1,4,5,15)
(1,4,5,16)
(1,4,5,17)
(1,4,5,18)
(1,4,5,19)
(1,4,5,20)
(1,4,6,1)
(1,4,6,2)
(1,4,6,3)
(1,4,6,4)
(1,4,6,5)
(1,4,6,6)
(1,4,6,7)
(1,4,6,8)
(1,4,6,9)
(1,4,6,10)
(1,4,6,11)
(1,4,6,12)
(1,4,6,13)
(1,4,6,14)
(1,4,6,15)
(1,4,6,16)
(1,4,6,17)
(1,4,6,18)
(1,4,6,19)
(1,4,6,20)
(1,4,7,1)
(1,4,7,2)
(1,4,7,3)
(1,4,7,4)
(1,4,7,5)
(1,4,7,6)
(1,4,7,7)
(1,4,7,8)
(1,4,7,9)
(1,4,7,10)
(1,4,7,11)
(1,4,7,12)
(1,4,7,13)
(1,4,7,14)
(1,4,7,15)
(1,4,7,16)
(1,4,7,17)
(1,4,7,18)
(1,4,7,19)
(1,4,7,20)
(1,4,8,1)
(1,4,8,2)
(1,4,8,3)
(1,4,8,4)
(1,4,8,5)
(1,4,8,6)
(1,4,8,7)
(1,4,8,8)
(1,4,8,9)
(1,4,8,10)
(1,4,8,11)
(1,4,8,12)
(1,4,8,13)
(1,4,8,14)
(1,4,8,15)
(1,4,8,16)
(1,4,8,17)
(1,4,8,18)
(1,4,8,19)
(1,4,8,20)
(1,4,9,1)
(1,4,9,2)
(1,4,9,3)
(1,4,9,4)
(1,4,9,5)
(1,4,9,6)
(1,4,9,7)
(1,4,9,8)
(1,4,9,9)
(1,4,9,10)
(1,4,9,11)
(1,4,9,12)
(1,4,9,13)
(1,4,9,14)
(1,4,9,15)
(1,4,9,16)
(1,4,9,17)
(1,4,9,18)
(1,4,9,19)
(1,4,9,20)
(1,4,10,1)
(1,4,10,2)
(1,4,10,3)
(1,4,10,4)
(1,4,10,5)
(1,4,10,6)
(1,4,10,7)
(1,4,10,8)
(1,4,10,9)
(1,4,10,10)
(1,4,10,11)
(1,4,10,12)
(1,4,10,13)
(1,4,10,14)
(1,4,10,15)
(1,4,10,16)
(1,4,10,17)
(1,4,10,18)
(1,4,10,19)
(1,4,10,20)
(1,5,2,1)
(1,5,2,2)
(1,5,2,3)
(1,5,2,4)
(1,5,2,5)
(1,5,2,6)
(1,5,2,7)
(1,5,2,8)
(1,5,2,9)
(1,5,2,10)
(1,5,2,11)
(1,5,2,12)
(1,5,2,13)
(1,5,2,14)
(1,5,2,15)
(1,5,2,16)
(1,5,2,17)
(1,5,2,18)
(1,5,2,19)
(1,5,2,20)
(1,5,3,1)
(1,5,3,2)
(1,5,3,3)
(1,5,3,4)
(1,5,3,5)
(1,5,3,6)
(1,5,3,7)
(1,5,3,8)
(1,5,3,9)
(1,5,3,10)
(1,5,3,11)
(1,5,3,12)
(1,5,3,13)
(1,5,3,14)
(1,5,3,15)
(1,5,3,16)
(1,5,3,17)
(1,5,3,18)
(1,5,3,19)
(1,5,3,20)
(1,5,4,1)
(1,5,4,2)
(1,5,4,3)
(1,5,4,4)
(1,5,4,5)
(1,5,4,6)
(1,5,4,7)
(1,5,4,8)
(1,5,4,9)
(1,5,4,10)
(1,5,4,11)
(1,5,4,12)
(1,5,4,13)
(1,5,4,14)
(1,5,4,15)
(1,5,4,16)
(1,5,4,17)
(1,5,4,18)
(1,5,4,19)
(1,5,4,20)
(1,5,5,1)
(1,5,5,2)
(1,5,5,3)
(1,5,5,4)
(1,5,5,5)
(1,5,5,6)
(1,5,5,7)
(1,5,5,8)
(1,5,5,9)
(1,5,5,10)
(1,5,5,11)
(1,5,5,12)
(1,5,5,13)
(1,5,5,14)
(1,5,5,15)
(1,5,5,16)
(1,5,5,17)
(1,5,5,18)
(1,5,5,19)
(1,5,5,20)
(1,5,6,1)
(1,5,6,2)
(1,5,6,3)
(1,5,6,4)
(1,5,6,5)
(1,5,6,6)
(1,5,6,7)
(1,5,6,8)
(1,5,6,9)
(1,5,6,10)
(1,5,6,11)
(1,5,6,12)
(1,5,6,13)
(1,5,6,14)
(1,5,6,15)
(1,5,6,16)
(1,5,6,17)
(1,5,6,18)
(1,5,6,19)
(1,5,6,20)
(1,5,7,1)
(1,5,7,2)
(1,5,7,3)
(1,5,7,4)
(1,5,7,5)
(1,5,7,6)
(1,5,7,7)
(1,5,7,8)
(1,5,7,9)
(1,5,7,10)
(1,5,7,11)
(1,5,7,12)
(1,5,7,13)
(1,5,7,14)
(1,5,7,15)
(1,5,7,16)
(1,5,7,17)
(1,5,7,18)
(1,5,7,19)
(1,5,7,20)
(1,5,8,1)
(1,5,8,2)
(1,5,8,3)
(1,5,8,4)
(1,5,8,5)
(1,5,8,6)
(1,5,8,7)
(1,5,8,8)
(1,5,8,9)
(1,5,8,10)
(1,5,8,11)
(1,5,8,12)
(1,5,8,13)
(1,5,8,14)
(1,5,8,15)
(1,5,8,16)
(1,5,8,17)
(1,5,8,18)
(1,5,8,19)
(1,5,8,20)
(1,5,9,1)
(1,5,9,2)
(1,5,9,3)
(1,5,9,4)
(1,5,9,5)
(1,5,9,6)
(1,5,9,7)
(1,5,9,8)
(1,5,9,9)
(1,5,9,10)
(1,5,9,11)
(1,5,9,12)
(1,5,9,13)
(1,5,9,14)
(1,5,9,15)
(1,5,9,16)
(1,5,9,17)
(1,5,9,18)
(1,5,9,19)
(1,5,9,20)
(1,5,10,1)
(1,5,10,2)
(1,5,10,3)
(1,5,10,4)
(1,5,10,5)
(1,5,10,6)
(1,5,10,7)
(1,5,10,8)
(1,5,10,9)
(1,5,10,10)
(1,5,10,11)
(1,5,10,12)
(1,5,10,13)
(1,5,10,14)
(1,5,10,15)
(1,5,10,16)
(1,5,10,17)
(1,5,10,18)
(1,5,10,19)
(1,5,10,20)
(1,6,2,1)
(1,6,2,2)
(1,6,2,3)
(1,6,2,4)
(1,6,2,5)
(1,6,2,6)
(1,6,2,7)
(1,6,2,8)
(1,6,2,9)
(1,6,2,10)
(1,6,2,11)
(1,6,2,12)
(1,6,2,13)
(1,6,2,14)
(1,6,2,15)
(1,6,2,16)
(1,6,2,17)
(1,6,2,18)
(1,6,2,19)
(1,6,2,20)
(1,6,3,1)
(1,6,3,2)
(1,6,3,3)
(1,6,3,4)
(1,6,3,5)
(1,6,3,6)
(1,6,3,7)
(1,6,3,8)
(1,6,3,9)
(1,6,3,10)
(1,6,3,11)
(1,6,3,12)
(1,6,3,13)
(1,6,3,14)
(1,6,3,15)
(1,6,3,16)
(1,6,3,17)
(1,6,3,18)
(1,6,3,19)
(1,6,3,20)
(1,6,4,1)
(1,6,4,2)
(1,6,4,3)
(1,6,4,4)
(1,6,4,5)
(1,6,4,6)
(1,6,4,7)
(1,6,4,8)
(1,6,4,9)
(1,6,4,10)
(1,6,4,11)
(1,6,4,12)
(1,6,4,13)
(1,6,4,14)
(1,6,4,15)
(1,6,4,16)
(1,6,4,17)
(1,6,4,18)
(1,6,4,19)
(1,6,4,20)
(1,6,5,1)
(1,6,5,2)
(1,6,5,3)
(1,6,5,4)
(1,6,5,5)
(1,6,5,6)
(1,6,5,7)
(1,6,5,8)
(1,6,5,9)
(1,6,5,10)
(1,6,5,11)
(1,6,5,12)
(1,6,5,13)
(1,6,5,14)
(1,6,5,15)
(1,6,5,16)
(1,6,5,17)
(1,6,5,18)
(1,6,5,19)
(1,6,5,20)
(1,6,6,1)
(1,6,6,2)
(1,6,6,3)
(1,6,6,4)
(1,6,6,5)
(1,6,6,6)
(1,6,6,7)
(1,6,6,8)
(1,6,6,9)
(1,6,6,10)
(1,6,6,11)
(1,6,6,12)
(1,6,6,13)
(1,6,6,14)
(1,6,6,15)
(1,6,6,16)
(1,6,6,17)
(1,6,6,18)
(1,6,6,19)
(1,6,6,20)
(1,6,7,1)
(1,6,7,2)
(1,6,7,3)
(1,6,7,4)
(1,6,7,5)
(1,6,7,6)
(1,6,7,7)
(1,6,7,8)
(1,6,7,9)
(1,6,7,10)
(1,6,7,11)
(1,6,7,12)
(1,6,7,13)
(1,6,7,14)
(1,6,7,15)
(1,6,7,16)
(1,6,7,17)
(1,6,7,18)
(1,6,7,19)
(1,6,7,20)
(1,6,8,1)
(1,6,8,2)
(1,6,8,3)
(1,6,8,4)
(1,6,8,5)
(1,6,8,6)
(1,6,8,7)
(1,6,8,8)
(1,6,8,9)
(1,6,8,10)
(1,6,8,11)
(1,6,8,12)
(1,6,8,13)
(1,6,8,14)
(1,6,8,15)
(1,6,8,16)
(1,6,8,17)
(1,6,8,18)
(1,6,8,19)
(1,6,8,20)
(1,6,9,1)
(1,6,9,2)
(1,6,9,3)
(1,6,9,4)
(1,6,9,5)
(1,6,9,6)
(1,6,9,7)
(1,6,9,8)
(1,6,9,9)
(1,6,9,10)
(1,6,9,11)
(1,6,9,12)
(1,6,9,13)
(1,6,9,14)
(1,6,9,15)
(1,6,9,16)
(1,6,9,17)
(1,6,9,18)
(1,6,9,19)
(1,6,9,20)
